product_id,brand,title,field,value,status,source_url,checked_at,notes
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",width_in,55,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",depth_in,28,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",height_min_in,25.0,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",height_max_in,51.0,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",weight_capacity_lb,285,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",motors,2,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",leg_stages,3,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",warranty_years,6,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",top_material,bamboo,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",presets,3,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",cable_management,True,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",returns_window_days,30,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",noise_db,48,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",shipping_usd,79.0,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",eta_min_days,12,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",eta_max_days,24,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
D12,Arbor,"Arbor Ridge 55 (55x28 bamboo)",returns_fee_usd,129.0,FICTIONAL,FICTIONAL — stands in for a design partner,2026-08-18,"Fictional merchant. Specs competitive; shipping paid; stated lead time long; feed attributes incomplete."
